Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
5.5319 4.5240 0.3706 -0.8694 2.2213 -0.2465 2.3408 -0.2391 0.2739 -0.3671 -0.0091 -0.6068 0.4157 -3.6120 0.4316 -0.5178 1.0561 -0.2805 1.7857 -1.7329 0.2398 -0.2369 1.0758 0.0687 -1.5191 -0.1659 0.6422 -2.2477 -1.3736 -0.7525 -1.3827 -2.1703 -0.3847 0.4763 0.9704 -1.0494 1.0426 -0.3451 1.0666 0.7347 0.1587 -0.1793 2.2701 -1.0041 1.1908 -0.0284 0.9123 -0.9153 0.2973 -1.6302 -0.2787 -1.4007 0.5406 -0.0414 0.2325 -1.2690 1.0883 -3.2335 0.7036 -1.8384 2.4315 0.8517 0.7035 -0.5270
5.0831 4.1105 0.1532 -1.4345 2.1066 -0.2565 2.4004 -0.0319 0.3262 -0.2041 0.2358 -0.6949 0.0618 -2.6610 0.5866 -0.2606 0.9059 -0.3872 1.8077 -1.2524 0.0776 -0.3065 1.0471 0.1377 -1.5020 -0.3103 0.6453 -1.9964 -1.3562 -0.8137 -0.8520 -2.1097 -0.5737 0.2989 0.8729 -1.0471 1.0077 -0.3190 0.8866 0.3926 -0.0551 -0.4190 2.1702 -0.8839 1.2364 0.1654 0.8863 -1.1605 0.2976 -1.7766 -0.3809 -1.1174 0.4369 -0.0263 0.3049 -1.1377 1.1808 -3.0066 0.8247 -1.5446 2.2022 0.7676 0.7424 -0.4819
4.6544 3.7579 -0.0307 -1.9505 1.9458 -0.2484 2.4686 0.2491 0.4482 0.0081 0.3174 -0.6277 -0.5800 -1.7982 0.6271 0.0237 0.7527 -0.5049 1.8505 -0.8384 -0.0934 -0.3901 1.0143 0.2486 -1.4881 -0.3560 0.5678 -1.7077 -1.3666 -0.8675 -0.4718 -2.0094 -0.7727 0.1218 0.7394 -1.0333 0.9675 -0.2441 0.7082 0.0438 -0.2684 -0.6510 2.0347 -0.7244 1.3033 0.4472 0.7916 -1.3209 0.2816 -1.8682 -0.5079 -0.7682 0.3423 0.0188 0.1880 -0.9720 0.9453 -2.7350 0.9210 -1.1994 1.9656 0.6820 0.8452 -0.3711
4.3303 3.5237 -0.1360 -2.3440 1.7413 -0.2062 2.5403 0.5807 0.6030 0.2537 0.2126 -0.3900 -1.3329 -1.2023 0.5666 0.3004 0.6261 -0.6277 1.9020 -0.5689 -0.2633 -0.4693 0.9773 0.3961 -1.5062 -0.3320 0.4278 -1.4175 -1.4170 -0.9062 -0.2675 -1.8793 -0.9539 -0.0237 0.5710 -1.0094 0.9139 -0.1326 0.5574 -0.2469 -0.4698 -0.8415 1.8630 -0.5321 1.3803 0.7967 0.6256 -1.3897 0.2209 -1.8589 -0.6448 -0.3819 0.2788 0.1055 -0.1330 -0.7724 0.4203 -2.4736 0.9768 -0.8485 1.8075 0.5974 0.9877 -0.2169
4.1627 3.4246 -0.1444 -2.5717 1.5031 -0.1205 2.6125 0.9413 0.7559 0.5002 -0.0712 -0.0106 -2.0077 -0.9527 0.4435 0.5436 0.5446 -0.7524 1.9474 -0.4742 -0.4262 -0.5351 0.9342 0.5701 -1.5778 -0.2723 0.2643 -1.1577 -1.5075 -0.9324 -0.2207 -1.7338 -1.1017 -0.1191 0.3742 -0.9849 0.8482 0.0001 0.4492 -0.4483 -0.6523 -0.9690 1.6702 -0.3161 1.4624 1.1860 0.3867 -1.3666 0.1042 -1.7302 -0.7661 0.0145 0.2586 0.2200 -0.6247 -0.5749 -0.2766 -2.2812 0.9929 -0.5390 1.7585 0.5155 1.1414 -0.0580
4.1590 3.4364 -0.0697 -2.6293 1.2484 0.0063 2.6864 1.3138 0.8908 0.7059 -0.5008 0.4359 -2.4703 -0.9877 0.3047 0.7416 0.5090 -0.8789 1.9750 -0.5449 -0.5798 -0.5903 0.8827 0.7540 -1.7056 -0.1990 0.1232 -0.9483 -1.6270 -0.9511 -0.2989 -1.5949 -1.2140 -0.1632 0.1604 -0.9749 0.7816 0.1385 0.3838 -0.5737 -0.8118 -1.0230 1.4850 -0.0880 1.5548 1.5841 0.0847 -1.2608 -0.0550 -1.5067 -0.8408 0.4001 0.2816 0.3312 -1.2056 -0.4490 -0.9786 -2.1906 0.9866 -0.3091 1.8015 0.4383 1.2833 0.0624
4.2766 3.4992 0.0419 -2.5514 0.9956 0.1556 2.7706 1.6871 1.0185 0.8418 -1.0193 0.8450 -2.6607 -1.1333 0.1944 0.9046 0.4987 -1.0132 1.9811 -0.7405 -0.7276 -0.6506 0.8201 0.9247 -1.8764 -0.1258 0.0421 -0.7943 -1.7624 -0.9662 -0.4743 -1.4888 -1.3021 -0.1745 -0.0589 -0.9977 0.7314 0.2707 0.3427 -0.6697 -0.9502 -1.0088 1.3411 0.1378 1.6785 1.9654 -0.2578 -1.1014 -0.2288 -1.2580 -0.8363 0.7645 0.3312 0.4007 -1.7744 -0.4661 -1.5197 -2.1887 0.9897 -0.1729 1.8789 0.3662 1.4044 0.1171
4.4294 3.5294 0.1186 -2.4028 0.7574 0.2914 2.8826 2.0538 1.1741 0.9161 -1.5532 1.1107 -2.5684 -1.1939 0.1494 1.0645 0.4741 -1.1691 1.9722 -0.9982 -0.8819 -0.7436 0.7427 1.0536 -2.0753 -0.0748 0.0447 -0.6880 -1.9051 -0.9859 -0.7181 -1.4357 -1.3912 -0.1909 -0.2792 -1.0731 0.7137 0.3897 0.2973 -0.7919 -1.0809 -0.9587 1.2631 0.3425 1.8687 2.3182 -0.6146 -0.9437 -0.3938 -1.0810 -0.7227 1.1067 0.3728 0.3896 -2.2445 -0.6614 -1.7802 -2.2242 1.0416 -0.1089 1.9044 0.2946 1.5128 0.1173
4.5128 3.4399 0.0807 -2.2659 0.5373 0.3661 3.0443 2.4086 1.3995 0.9794 -2.0287 1.1615 -2.2075 -1.0517 0.1957 1.2646 0.3880 -1.3653 1.9600 -1.2491 -1.0612 -0.9033 0.6468 1.1137 -2.2944 -0.0797 0.1419 -0.6164 -2.0531 -1.0230 -0.9880 -1.4379 -1.5183 -0.2625 -0.5052 -1.2200 0.7377 0.4929 0.2207 -0.9820 -1.2272 -0.9337 1.2588 0.5026 2.1595 2.6466 -0.9666 -0.8599 -0.5415 -1.0640 -0.4791 1.4334 0.3602 0.2709 -2.5633 -1.0141 -1.7086 -2.2357 1.1770 -0.0642 1.8010 0.2121 1.6290 0.1138
4.4409 3.1671 -0.1320 -2.2230 0.3318 0.3347 3.2710 2.7479 1.7203 1.1007 -2.3923 0.9888 -1.6171 -0.7035 0.3491 1.5406 0.2007 -1.6171 1.9545 -1.4413 -1.2843 -1.1592 0.5308 1.0878 -2.5299 -0.1682 0.3356 -0.5687 -2.2117 -1.0890 -1.2299 -1.4792 -1.7220 -0.4356 -0.7466 -1.4513 0.8029 0.5801 0.0896 -1.2599 -1.4131 -1.0027 1.3193 0.5969 2.5656 2.9670 -1.3077 -0.9140 -0.6745 -1.2466 -0.0988 1.7579 0.2529 0.0443 -2.7124 -1.4572 -1.3141 -2.1790 1.4152 0.0245 1.5513 0.1037 1.7738 0.1721
4.1739 2.6874 -0.5394 -2.3353 0.1343 0.1737 3.5640 3.0703 2.1309 1.3297 -2.6216 0.6496 -0.8679 -0.2231 0.6168 1.9035 -0.1087 -1.9284 1.9595 -1.5524 -1.5622 -1.5236 0.3957 0.9737 -2.7748 -0.3416 0.6183 -0.5360 -2.3916 -1.1897 -1.3931 -1.5383 -2.0296 -0.7361 -1.0108 -1.7684 0.8999 0.6536 -0.1229 -1.6262 -1.6526 -1.2092 1.4246 0.6156 3.0738 3.2989 -1.6398 -1.1361 -0.7990 -1.6039 0.4086 2.0968 0.0314 -0.2574 -2.7018 -1.9046 -0.6439 -2.0350 1.7585 0.2033 1.2092 -0.0431 1.9576 0.3335
3.7182 2.0140 -1.1180 -2.6290 -0.0601 -0.1086 3.9116 3.3770 2.6014 1.6700 -2.7235 0.2347 -0.0578 0.2983 0.9965 2.3362 -0.5384 -2.2898 1.9734 -1.5860 -1.8943 -1.9850 0.2452 0.7838 -3.0183 -0.5735 0.9728 -0.5080 -2.6045 -1.3258 -1.4497 -1.6001 -2.4477 -1.1625 -1.2977 -2.1589 1.0149 0.7200 -0.4491 -2.0694 -1.9450 -1.5510 1.5518 0.5643 3.6524 3.6577 -1.9622 -1.5117 -0.9197 -2.0695 1.0204 2.4640 -0.2994 -0.5795 -2.5621 -2.2779 0.2334 -1.8030 2.1976 0.4831 0.8590 -0.2323 2.1776 0.5931
3.1084 1.1802 -1.8175 -3.0951 -0.2526 -0.4778 4.2954 3.6732 3.0971 2.0842 -2.7277 -0.1746 0.7022 0.7808 1.4696 2.8050 -1.0700 -2.6836 1.9929 -1.5638 -2.2709 -2.5132 0.0850 0.5407 -3.2526 -0.8314 1.3735 -0.4740 -2.8609 -1.4877 -1.4044 -1.6529 -2.9638 -1.6919 -1.5995 -2.5994 1.1337 0.7905 -0.9141 -2.5678 -2.2763 -1.9899 1.6802 0.4607 4.2648 4.0514 -2.2628 -1.9880 -1.0381 -2.5735 1.7061 2.8663 -0.7181 -0.8669 -2.3341 -2.5269 1.2278 -1.4969 2.7177 0.8437 0.5631 -0.4575 2.4245 0.9102
2.3889 0.2274 -2.5842 -3.6947 -0.4417 -0.8880 4.6944 3.9701 3.5942 2.5239 -2.6798 -0.5299 1.3043 1.1571 1.9940 3.2770 -1.6752 -3.0902 2.0167 -1.5206 -2.6772 -3.0686 -0.0781 0.2727 -3.4793 -1.0973 1.7881 -0.4268 -3.1739 -1.6524 -1.2921 -1.6824 -3.5542 -2.2896 -1.9060 -3.0603 1.2449 0.8788 -1.5185 -3.0864 -2.6278 -2.4745 1.7942 0.3288 4.8782 4.4829 -2.5217 -2.4894 -1.1533 -3.0605 2.4273 3.3045 -1.1954 -1.0789 -2.0620 -2.6444 2.2208 -1.1485 3.2968 1.2533 0.3439 -0.7037 2.6900 1.2413
1.6048 -0.7983 -3.3757 -4.3629 -0.6266 -1.2910 5.0854 4.2863 4.0794 2.9578 -2.6302 -0.8138 1.6630 1.3834 2.5086 3.7317 -2.3213 -3.4919 2.0460 -1.4997 -3.0973 -3.6109 -0.2385 0.0114 -3.7114 -1.3678 2.1762 -0.3640 -3.5533 -1.7928 -1.1611 -1.6742 -4.1919 -2.9143 -2.2094 -3.5086 1.3396 0.9985 -2.2334 -3.5760 -2.9835 -2.9553 1.8813 0.1959 5.4613 4.9522 -2.7293 -2.9374 -1.2685 -3.4822 3.1372 3.7790 -1.6984 -1.1941 -1.7960 -2.6649 3.0735 -0.8042 3.9011 1.6876 0.2034 -0.9514 2.9699 1.5646
0.8023 -1.8456 -4.1604 -5.0220 -0.8105 -1.6434 5.4428 4.6418 4.5393 3.3770 -2.6203 -1.0285 1.7355 1.4680 2.9536 4.1663 -2.9737 -3.8723 2.0805 -1.5431 -3.5160 -4.1056 -0.3925 -0.2112 -3.9677 -1.6415 2.4928 -0.2835 -3.9924 -1.8897 -1.0489 -1.6200 -4.8492 -3.5245 -2.5049 -3.9132 1.4118 1.1584 -3.0120 -3.9838 -3.3341 -3.3914 1.9300 0.0887 5.9834 5.4571 -2.8999 -3.2761 -1.3962 -3.7962 3.7853 4.2916 -2.1913 -1.2098 -1.5947 -2.6383 3.6616 -0.5023 4.4885 2.1372 0.1474 -1.1819 3.2594 1.8781
0.0290 -2.8616 -4.9068 -5.6058 -0.9973 -1.9152 5.7421 5.0462 4.9525 3.7806 -2.6718 -1.1866 1.5369 1.4772 3.2947 4.5909 -3.5975 -4.2153 2.1145 -1.6754 -3.9164 -4.5310 -0.5384 -0.3678 -4.2602 -1.9134 2.7004 -0.1794 -4.4576 -1.9366 -0.9624 -1.5188 -5.4952 -4.0844 -2.7880 -4.2523 1.4570 1.3563 -3.8000 -4.2701 -3.6730 -3.7593 1.9309 0.0271 6.4156 5.9891 -3.0646 -3.4872 -1.5515 -3.9853 4.3290 4.8418 -2.6361 -1.1377 -1.5133 -2.5970 3.9186 -0.2475 5.0184 2.6002 0.1852 -1.3804 3.5452 2.1779
-0.6751 -3.8028 -5.5732 -6.0794 -1.1853 -2.0980 5.9655 5.4880 5.2908 4.1617 -2.7852 -1.3000 1.1361 1.4877 3.5294 5.0148 -4.1582 -4.5054 2.1399 -1.8921 -4.2785 -4.8801 -0.6738 -0.4434 -4.5822 -2.1683 2.7854 -0.0461 -4.8926 -1.9379 -0.8823 -1.3770 -6.0927 -4.5682 -3.0513 -4.5179 1.4731 1.5765 -4.5397 -4.4218 -3.9899 -4.0558 1.8797 0.0174 6.7359 6.5265 -3.2501 -3.5789 -1.7384 -4.0712 4.7433 5.4165 -3.0003 -0.9934 -1.5779 -2.5486 3.8582 -0.0138 5.4590 3.0709 0.3110 -1.5367 3.8039 2.4453
-1.2848 -4.6440 -6.1103 -6.4388 -1.3645 -2.2007 6.1060 5.9342 5.5317 4.5081 -2.9484 -1.3769 0.6271 1.5215 3.6759 5.4314 -4.6241 -4.7313 2.1524 -2.1646 -4.5802 -5.1557 -0.7945 -0.4367 -4.9034 -2.3790 2.7641 0.1119 -5.2332 -1.9103 -0.7851 -1.2146 -6.5997 -4.9593 -3.2846 -4.7132 1.4627 1.7951 -5.1741 -4.4583 -4.2685 -4.2889 1.7798 0.0515 6.9335 7.0334 -3.4607 -3.5624 -1.9412 -4.0991 5.0235 5.9808 -3.2681 -0.7923 -1.7733 -2.4973 3.5618 0.2200 5.7909 3.5318 0.4963 -1.6444 4.0102 2.6563
-1.7882 -5.3747 -6.4751 -6.6945 -1.5217 -2.2369 6.1669 6.3432 5.6695 4.8128 -3.1464 -1.4310 0.0918 1.5206 3.7576 5.8157 -4.9715 -4.8878 2.1578 -2.4571 -4.8046 -5.3622 -0.8941 -0.3571 -5.1809 -2.5200 2.6733 0.2745 -5.4276 -1.8826 -0.6588 -1.0641 -6.9808 -5.2479 -3.4777 -4.8458 1.4340 1.9904 -5.6579 -4.4264 -4.4912 -4.4630 1.6414 0.1134 7.0103 7.4687 -3.6787 -3.4495 -2.1301 -4.1035 5.1812 6.4825 -3.4457 -0.5577 -2.0554 -2.4649 3.1413 0.4363 6.0094 3.9542 0.7029 -1.7000 4.1489 2.8031
-2.1761 -5.9876 -6.6473 -6.8526 -1.6464 -2.2148 6.1573 6.6811 5.7112 5.0773 -3.3650 -1.4910 -0.4199 1.3829 3.7905 6.1351 -5.1898 -4.9751 2.1696 -2.7452 -4.9451 -5.4988 -0.9654 -0.2182 -5.3804 -2.5937 2.5522 0.4124 -5.4547 -1.8827 -0.5024 -0.9556 -7.2191 -5.4291 -3.6238 -4.9209 1.3999 2.1516 -5.9658 -4.3760 -4.6480 -4.5719 1.4786 0.1894 6.9761 7.7996 -3.8753 -3.2700 -2.2769 -4.0883 5.2343 6.8702 -3.5503 -0.3277 -2.3771 -2.4876 2.6957 0.5829 6.1206 4.3061 0.9074 -1.7025 4.2186 2.9013
-2.4375 -6.4726 -6.6361 -6.9074 -1.7344 -2.1364 6.0848 6.9314 5.6640 5.3028 -3.5870 -1.5908 -0.8879 1.0284 3.7777 6.3630 -5.2804 -4.9956 2.2022 -3.0240 -5.0055 -5.5610 -1.0018 -0.0332 -5.4920 -2.6360 2.4264 0.4992 -5.3360 -1.9220 -0.3267 -0.9001 -7.3192 -5.4998 -3.7208 -4.9383 1.3735 2.2797 -6.0875 -4.3273 -4.7394 -4.6061 1.3059 0.2751 6.8409 8.0084 -4.0193 -3.0790 -2.3686 -4.0307 5.1962 7.1111 -3.5916 -0.1412 -2.7042 -2.5940 2.2822 0.6088 6.1337 4.5602 1.1165 -1.6524 4.2282 2.9728
-2.5609 -6.8173 -6.4749 -6.8482 -1.7864 -2.0027 5.9522 7.0933 5.5325 5.4810 -3.7895 -1.7455 -1.3141 0.4444 3.7097 6.4840 -5.2514 -4.9505 2.2632 -3.3071 -4.9957 -5.5450 -0.9977 0.1887 -5.5291 -2.6874 2.3026 0.5226 -5.1355 -1.9976 -0.1622 -0.8933 -7.2990 -5.4584 -3.7686 -4.8923 1.3649 2.3829 -6.0179 -4.2530 -4.7741 -4.5641 1.1372 0.3758 6.6125 8.0915 -4.0826 -2.9356 -2.4115 -3.9029 5.0711 7.1986 -3.5622 -0.0150 -3.0177 -2.7876 1.9112 0.4936 6.0573 4.6989 1.3642 -1.5495 4.1915 3.0294
-2.5403 -7.0128 -6.2078 -6.6719 -1.8056 -1.8182 5.7597 7.1759 5.3260 5.5986 -3.9496 -1.9353 -1.7186 -0.3094 3.5700 6.4935 -5.1133 -4.8374 2.3541 -3.6166 -4.9258 -5.4509 -0.9484 0.4424 -5.5131 -2.7622 2.1734 0.4858 -4.9434 -2.1070 -0.0617 -0.9325 -7.1782 -5.3071 -3.7663 -4.7740 1.3801 2.4719 -5.7566 -4.0972 -4.7627 -4.4577 0.9836 0.4999 6.2992 8.0548 -4.0467 -2.8745 -2.4225 -3.6940 4.8561 7.1479 -3.4437 0.0588 -3.3110 -3.0435 1.5593 0.2504 5.8996 4.7167 1.6879 -1.3925 4.1254 3.0702
-2.3798 -7.0609 -5.8734 -6.3903 -1.7940 -1.5936 5.5123 7.1913 5.0596 5.6440 -4.0556 -2.1096 -2.1265 -1.1245 3.3442 6.3976 -4.8766 -4.6504 2.4751 -3.9689 -4.8018 -5.2824 -0.8487 0.7261 -5.4598 -2.8486 2.0285 0.4039 -4.8436 -2.2539 -0.0866 -1.0223 -6.9713 -5.0534 -3.7094 -4.5748 1.4229 2.5577 -5.3150 -3.8197 -4.7121 -4.3092 0.8538 0.6530 5.9135 7.9110 -3.9113 -2.8993 -2.4190 -3.4237 4.5506 6.9867 -3.2219 0.0900 -3.5861 -3.3185 1.1929 -0.0857 5.6686 4.6203 2.0980 -1.1801 4.0468 3.0855
-2.0939 -6.9764 -5.4937 -6.0266 -1.7501 -1.3435 5.2234 7.1512 4.7452 5.6077 -4.1131 -2.2101 -2.5491 -1.8866 3.0292 6.2106 -4.5524 -4.3832 2.6267 -4.3628 -4.6240 -5.0455 -0.6932 1.0385 -5.3769 -2.9317 1.8640 0.2961 -4.8820 -2.4404 -0.2801 -1.1655 -6.6860 -4.7102 -3.5917 -4.2907 1.4959 2.6516 -4.7237 -3.4264 -4.6224 -4.1433 0.7561 0.8362 5.4713 7.6784 -3.6967 -2.9955 -2.4111 -3.1357 4.1631 6.7459 -2.8966 0.0741 -3.8463 -3.5689 0.7874 -0.4669 5.3699 4.4246 2.5632 -0.9118 3.9694 3.0575
-1.7056 -6.7855 -5.0759 -5.6075 -1.6696 -1.0824 4.9124 7.0666 4.3841 5.4823 -4.1445 -2.2028 -2.9800 -2.5261 2.6361 5.9506 -4.1547 -4.0355 2.8066 -4.7754 -4.3904 -4.7485 -0.4796 1.3743 -5.2700 -3.0077 1.6855 0.1787 -5.0543 -2.6608 -0.6460 -1.3561 -6.3287 -4.2956 -3.4087 -3.9254 1.6002 2.7636 -4.0335 -2.9624 -4.4885 -3.9803 0.6983 1.0464 4.9903 7.3828 -3.4391 -3.1399 -2.4006 -2.8771 3.7141 6.4542 -2.4832 0.0020 -4.0922 -3.7691 0.3307 -0.8456 5.0059 4.1500 3.0189 -0.5893 3.9014 2.9662
-1.2495 -6.5248 -4.6230 -5.1573 -1.5482 -0.8208 4.5985 6.9463 3.9724 5.2658 -4.1830 -2.1033 -3.4131 -3.0456 2.1848 5.6359 -3.7029 -3.6177 3.0084 -5.1663 -4.1008 -4.4024 -0.2133 1.7222 -5.1474 -3.0759 1.5011 0.0589 -5.3178 -2.9041 -1.1474 -1.5811 -5.9103 -3.8315 -3.1624 -3.4907 1.7328 2.9016 -3.3101 -2.4836 -4.3064 -3.8335 0.6862 1.2762 4.4921 7.0536 -3.1812 -3.2990 -2.3856 -2.6770 3.2309 6.1337 -2.0131 -0.1200 -4.3236 -3.9135 -0.1815 -1.1910 4.5809 3.8226 3.3965 -0.2181 3.8471 2.8015
-0.7727 -6.2390 -4.1424 -4.6953 -1.3826 -0.5675 4.2960 6.7958 3.5115 4.9655 -4.2628 -1.9767 -3.8445 -3.4921 1.6951 5.2834 -3.2203 -3.1493 3.2223 -5.4892 -3.7590 -4.0200 0.0920 2.0667 -5.0173 -3.1228 1.3167 -0.0679 -5.6105 -3.1561 -1.7271 -1.8248 -5.4498 -3.3409 -2.8601 -3.0054 1.8860 3.0676 -2.6243 -2.0383 -4.0771 -3.7115 0.7245 1.5127 4.0027 6.7144 -2.9601 -3.4299 -2.3639 -2.5427 2.7410 5.7943 -1.5307 -0.2709 -4.5439 -3.9943 -0.7410 -1.4973 4.1081 3.4709 3.6536 0.1915 3.8065 2.5682
-0.3277 -5.9747 -3.6488 -4.2356 -1.1699 -0.3329 4.0145 6.6162 3.0109 4.5952 -4.4095 -1.9054 -4.2386 -3.8927 1.1842 4.9081 -2.7308 -2.6527 3.4390 -5.7054 -3.3712 -3.6144 0.4189 2.3916 -4.8836 -3.1205 1.1388 -0.2110 -5.8697 -3.3974 -2.3302 -2.0722 -4.9709 -2.8463 -2.5103 -2.4936 2.0503 3.2539 -2.0409 -1.6698 -3.8061 -3.6203 0.8161 1.7379 3.5489 6.3720 -2.7974 -3.4969 -2.3365 -2.4668 2.2695 5.4334 -1.0828 -0.4339 -4.7563 -3.9798 -1.3102 -1.7729 3.6094 3.1167 3.7903 0.6246 3.7738 2.2783
0.0372 -5.7729 -3.1641 -3.7924 -0.9102 -0.1269 3.7617 6.4072 2.4903 4.1715 -4.6323 -1.9469 -4.5037 -4.2217 0.6706 4.5211 -2.2575 -2.1482 3.6515 -5.7886 -2.9458 -3.1991 0.7512 2.6843 -4.7446 -3.0472 0.9816 -0.3731 -6.0481 -3.6048 -2.9164 -2.3128 -4.5001 -2.3728 -2.1215 -1.9824 2.2178 3.4446 -1.6091 -1.4222 -3.5029 -3.5591 0.9614 1.9348 3.1514 6.0190 -2.6963 -3.4904 -2.3081 -2.4349 1.8386 5.0447 -0.7064 -0.6087 -4.9513 -3.8323 -1.8130 -2.0237 3.1109 2.7672 3.8402 1.0644 3.7382 1.9451
0.2821 -5.6659 -2.7149 -3.3863 -0.6090 0.0473 3.5452 6.1702 1.9793 3.7152 -4.9151 -2.1108 -4.5281 -4.4360 0.1787 4.1273 -1.8234 -1.6534 3.8548 -5.7215 -2.4949 -2.7886 1.0759 2.9369 -4.5951 -2.9087 0.8687 -0.5478 -6.1251 -3.7622 -3.4575 -2.5460 -4.0632 -1.9494 -1.7044 -1.4971 2.3850 3.6205 -1.3504 -1.3348 -3.1802 -3.5148 1.1567 2.0924 2.8229 5.6459 -2.6468 -3.4316 -2.2815 -2.4261 1.4650 4.6272 -0.4231 -0.8008 -5.0951 -3.5568 -2.1525 -2.2527 2.6355 2.4141 3.8418 1.4943 3.6901 1.5895
0.3812 -5.6741 -2.3276 -3.0449 -0.2777 0.1996 3.3702 5.9085 1.5109 3.2483 -5.2066 -2.3668 -4.2558 -4.5318 -0.2630 3.7255 -1.4493 -1.1834 4.0444 -5.4942 -2.0341 -2.3956 1.3837 3.1451 -4.4254 -2.7372 0.8254 -0.7289 -6.1067 -3.8692 -3.9271 -2.7815 -3.6803 -1.6034 -1.2728 -1.0574 2.5518 3.7649 -1.2473 -1.4257 -2.8519 -3.4610 1.3949 2.2068 2.5672 5.2521 -2.6311 -3.3592 -2.2462 -2.4143 1.1555 4.1852 -0.2389 -1.0055 -5.1320 -3.2246 -2.2517 -2.4727 2.1975 2.0409 3.8149 1.8996 3.6251 1.2431
0.3304 -5.8021 -2.0221 -2.7953 0.0707 0.3478 3.2366 5.6246 1.1095 2.7854 -5.4204 -2.6697 -3.7253 -4.5521 -0.6276 3.3150 -1.1500 -0.7507 4.2166 -5.1112 -1.5801 -2.0282 1.6698 3.3082 -4.2195 -2.5716 0.8672 -0.9177 -6.0138 -3.9361 -4.2915 -3.0268 -3.3611 -1.3518 -0.8415 -0.6744 2.7187 3.8658 -1.2469 -1.6822 -2.5292 -3.3686 1.6680 2.2774 2.3793 4.8457 -2.6257 -3.3106 -2.1709 -2.3807 0.9035 3.7212 -0.1471 -1.2068 -5.0074 -2.9427 -2.0885 -2.7053 1.8030 1.6342 3.7547 2.2683 3.5429 0.9353
0.1521 -6.0358 -1.8081 -2.6514 0.4236 0.5048 3.1386 5.3184 0.7895 2.3289 -5.4601 -2.9798 -3.0414 -4.5389 -0.8948 2.9037 -0.9315 -0.3652 4.3687 -4.5998 -1.1495 -1.6914 1.9331 3.4267 -3.9617 -2.4452 0.9933 -1.1191 -5.8667 -3.9703 -4.5124 -3.2730 -3.1061 -1.1967 -0.4233 -0.3529 2.8845 3.9148 -1.2841 -2.0646 -2.2194 -3.2233 1.9669 2.3030 2.2463 4.4357 -2.6046 -3.3075 -2.0156 -2.3315 0.6911 3.2340 -0.1341 -1.3885 -4.6989 -2.7954 -1.7036 -2.9615 1.4586 1.1932 3.6434 2.5903 3.4464 0.6790
-0.1088 -6.3426 -1.6853 -2.6034 0.7661 0.6674 3.0666 4.9903 0.5629 1.8815 -5.2617 -3.2618 -2.3237 -4.4863 -1.0565 2.5101 -0.7919 -0.0364 4.4988 -4.0086 -0.7589 -1.3928 2.1733 3.5010 -3.6496 -2.3819 1.1835 -1.3318 -5.6743 -3.9687 -4.5642 -3.4946 -2.9144 -1.1284 -0.0301 -0.0962 3.0431 3.9074 -1.3091 -2.5191 -1.9301 -3.0348 2.2764 2.2825 2.1529 4.0287 -2.5447 -3.3455 -1.7577 -2.3007 0.4966 2.7252 -0.1831 -1.5406 -4.2304 -2.8026 -1.1820 -3.2249 1.1769 0.7341 3.4670 2.8566 3.3426 0.4774
-0.3955 -6.6754 -1.6442 -2.6141 1.0793 0.8176 3.0063 4.6445 0.4414 1.4647 -4.8227 -3.4738 -1.6791 -4.3446 -1.1230 2.1557 -0.7217 0.2263 4.6051 -3.3970 -0.4252 -1.1432 2.3866 3.5307 -3.3033 -2.3909 1.4012 -1.5450 -5.4372 -3.9173 -4.4553 -3.6628 -2.7877 -1.1295 0.3237 0.0903 3.1823 3.8435 -1.3034 -2.9877 -1.6728 -2.8318 2.5694 2.2175 2.0824 3.6317 -2.4305 -3.3964 -1.4103 -2.3302 0.2981 2.2073 -0.2749 -1.6548 -3.6612 -2.9154 -0.6252 -3.4585 0.9696 0.2840 3.2286 3.0596 3.2425 0.3420
-0.6550 -6.9834 -1.6639 -2.6328 1.3434 0.9332 2.9387 4.2926 0.4242 1.1229 -4.2031 -3.5654 -1.1956 -4.0723 -1.1234 1.8531 -0.7028 0.4174 4.6849 -2.8216 -0.1611 -0.9522 2.5649 3.5173 -2.9597 -2.4559 1.6028 -1.7459 -5.1590 -3.7964 -4.2326 -3.7601 -2.7252 -1.1769 0.6230 0.2021 3.2866 3.7297 -1.2749 -3.4105 -1.4594 -2.6464 2.8105 2.1135 2.0164 3.2572 -2.2548 -3.4222 -1.0173 -2.4384 0.0756 1.7055 -0.3874 -1.7196 -3.0612 -3.0470 -0.1252 -3.6306 0.8339 -0.1313 2.9580 3.1961 3.1576 0.2992
