Fp1 Fp2 F3 F4 C3 C4 P3 P4 O1 O2 F7 F8 T7 T8 P7 P8 Fz Cz Pz IO FC1 FC2 CP1 CP2 FC5 FC6 CP5 CP6 FT9 FT10 TP9 TP10 F1 F2 C1 C2 P1 P2 AF3 AF4 FC3 FC4 CP3 CP4 PO3 PO4 F5 F6 C5 C6 P5 P6 AF7 AF8 FT7 FT8 TP7 TP8 PO7 PO8 Fpz CPz POz Oz
0.4162 0.9872 1.4335 1.1840 2.5217 0.7645 0.0717 0.8347 -1.8430 -3.4323 1.2055 -0.0666 -0.9255 -0.8276 -2.5350 -3.1614 1.2153 2.7161 2.1149 1.9647 1.7316 1.7836 2.6714 1.9407 2.0440 0.2197 -0.1660 -0.4369 0.0128 -0.9708 -2.3196 -2.0122 1.3341 1.5654 2.4213 1.5531 1.4103 1.8237 0.7560 -0.4856 1.7031 0.6770 1.7112 0.7465 -1.6580 -1.1693 1.1452 0.2439 1.5672 0.1285 -1.4461 -2.1223 1.2121 -0.8612 0.4625 -0.6275 -1.7641 -1.7039 -2.6443 -3.7898 -1.2823 2.6607 0.3342 -1.9225
0.4994 0.9560 1.5101 1.1194 2.4048 0.4763 -0.0059 0.8452 -1.8143 -3.1426 1.3760 -0.0332 -0.6502 -0.3242 -2.5441 -2.7202 1.1632 2.4419 1.9068 1.8957 1.5632 1.6638 2.4674 1.6431 2.0870 0.1016 -0.1603 -0.3786 0.0771 -0.7169 -2.1890 -1.7893 1.3644 1.4387 2.2113 1.3029 1.2792 1.6655 0.8938 -0.6612 1.6644 0.5118 1.6515 0.5672 -1.7375 -0.9653 1.3445 0.3547 1.5487 -0.1381 -1.4884 -1.7920 1.4104 -0.9000 0.6677 -0.5675 -1.7470 -1.5775 -2.6620 -3.2986 -1.1297 2.3610 0.3202 -1.7055
0.6050 0.9311 1.5635 1.0665 2.1813 0.2274 -0.1170 0.8550 -1.8886 -2.6985 1.5653 0.0709 -0.2506 0.4259 -2.5670 -2.1819 1.0899 2.0996 1.6632 1.8405 1.3187 1.5207 2.1545 1.3296 2.0694 0.0354 -0.1869 -0.2695 0.1611 -0.3166 -1.9291 -1.4437 1.3726 1.3132 1.9020 1.0483 1.1055 1.4879 1.0786 -0.7000 1.5749 0.3962 1.5061 0.4151 -1.8451 -0.7370 1.3291 0.4641 1.4128 -0.3713 -1.5484 -1.4028 1.6599 -0.7593 0.8552 -0.4128 -1.6644 -1.3234 -2.7512 -2.6956 -0.8666 1.9912 0.2810 -1.4476
0.8016 0.9245 1.5774 0.9903 1.8832 0.0218 -0.2373 0.8633 -2.0217 -2.1083 1.7572 0.2391 0.1751 1.2804 -2.5854 -1.5762 0.9839 1.7105 1.3897 1.7578 1.0145 1.3547 1.7651 1.0106 1.9966 0.0074 -0.2355 -0.1247 0.2654 0.1798 -1.5709 -0.9977 1.3500 1.1787 1.5237 0.7919 0.9069 1.2976 1.2515 -0.6309 1.4446 0.3098 1.3051 0.2921 -1.9558 -0.4916 1.1388 0.5401 1.1863 -0.5709 -1.6024 -0.9719 1.9401 -0.4391 0.9949 -0.1881 -1.5213 -0.9656 -2.8757 -2.0104 -0.4979 1.5669 0.2275 -1.1397
1.1500 0.9411 1.5484 0.8630 1.5483 -0.1452 -0.3429 0.8622 -2.1620 -1.4094 1.9298 0.4610 0.5011 1.9821 -2.5728 -0.9423 0.8439 1.2965 1.0887 1.5918 0.6749 1.1683 1.3372 0.6914 1.8667 -0.0052 -0.2950 0.0296 0.3854 0.6376 -1.1555 -0.5012 1.2931 1.0274 1.1092 0.5334 0.7000 1.0955 1.3633 -0.4894 1.2868 0.2275 1.0817 0.1883 -2.0437 -0.2436 0.9015 0.5644 0.9197 -0.7379 -1.6245 -0.5290 2.2244 0.0140 1.0677 0.0643 -1.3398 -0.5662 -2.9817 -1.2862 -0.0245 1.1048 0.1687 -0.7805
1.6502 0.9729 1.4840 0.6777 1.2127 -0.2821 -0.4166 0.8388 -2.2756 -0.6623 2.0628 0.7073 0.6270 2.2859 -2.5042 -0.3262 0.6789 0.8755 0.7589 1.3207 0.3255 0.9657 0.9057 0.3746 1.6847 -0.0254 -0.3512 0.1657 0.5086 0.9355 -0.7201 -0.0137 1.2033 0.8577 0.6887 0.2720 0.4960 0.8771 1.3966 -0.3017 1.1127 0.1293 0.8643 0.0871 -2.0937 -0.0121 0.7798 0.5382 0.6740 -0.8583 -1.5959 -0.1123 2.4821 0.5053 1.0736 0.2994 -1.1389 -0.1985 -3.0289 -0.5735 0.5305 0.6200 0.1052 -0.3873
2.2189 1.0005 1.3893 0.4482 0.9019 -0.4005 -0.4518 0.7816 -2.3475 0.0686 2.1410 0.9242 0.5274 2.0911 -2.3601 0.2295 0.5015 0.4577 0.3987 0.9844 -0.0139 0.7504 0.4953 0.0600 1.4701 -0.0679 -0.3881 0.2623 0.6157 1.0560 -0.2853 0.4205 1.0814 0.6712 0.2852 0.0068 0.2987 0.6352 1.3663 -0.0854 0.9264 0.0051 0.6716 -0.0280 -2.0995 0.1874 0.8849 0.4789 0.5008 -0.9040 -1.5072 0.2437 2.6779 0.9178 1.0294 0.4815 -0.9154 0.0829 -3.0008 0.0839 1.1015 0.1252 0.0319 0.0045
2.7184 0.9984 1.2585 0.1975 0.6283 -0.5144 -0.4473 0.6855 -2.3597 0.7301 2.1535 1.0474 0.2728 1.4928 -2.1218 0.6960 0.3193 0.0457 0.0110 0.6726 -0.3347 0.5210 0.1188 -0.2557 1.2489 -0.1361 -0.3882 0.3074 0.6859 1.0655 0.1473 0.7838 0.9249 0.4682 -0.0876 -0.2631 0.1076 0.3638 1.3016 0.1378 0.7253 -0.1483 0.5137 -0.1678 -2.0510 0.3490 1.2073 0.4061 0.4264 -0.8516 -1.3509 0.5205 2.7758 1.1505 0.9608 0.5856 -0.6434 0.2596 -2.8851 0.6586 1.5869 -0.3690 -0.0546 0.3534
3.0201 0.9434 1.0800 -0.0564 0.3952 -0.6377 -0.3978 0.5535 -2.2756 1.2789 2.0945 1.0295 0.0080 0.7300 -1.7669 1.0634 0.1334 -0.3623 -0.3938 0.4809 -0.6363 0.2721 -0.2188 -0.5765 1.0426 -0.2255 -0.3330 0.2980 0.7025 1.0195 0.5845 1.0768 0.7298 0.2464 -0.4236 -0.5391 -0.0762 0.0618 1.2218 0.3338 0.5075 -0.3317 0.3958 -0.3355 -1.9254 0.4745 1.6282 0.3253 0.4483 -0.7083 -1.1124 0.7191 2.7480 1.1454 0.8943 0.5946 -0.2939 0.3504 -2.6502 1.1367 1.8820 -0.8528 -0.1509 0.6276
3.0533 0.8237 0.8485 -0.3085 0.2032 -0.7806 -0.2914 0.3961 -2.0471 1.6791 1.9661 0.8614 -0.1068 0.0720 -1.2773 1.3388 -0.0602 -0.7679 -0.7994 0.4684 -0.9218 -0.0033 -0.5154 -0.9034 0.8621 -0.3335 -0.2048 0.2394 0.6603 0.9159 1.0282 1.2987 0.4952 0.0012 -0.7207 -0.8218 -0.2457 -0.2652 1.1227 0.4594 0.2768 -0.5475 0.3216 -0.5275 -1.6913 0.5704 2.0039 0.2208 0.5426 -0.5220 -0.7731 0.8550 2.5800 0.8957 0.8542 0.5020 0.1478 0.3946 -2.2484 1.5125 1.9164 -1.3162 -0.2468 0.8133
2.8073 0.6358 0.5700 -0.5677 0.0497 -0.9474 -0.1170 0.2298 -1.6367 1.9131 1.7817 0.5748 0.0429 -0.2934 -0.6525 1.5424 -0.2700 -1.1702 -1.1880 0.6485 -1.1951 -0.3106 -0.7706 -1.2303 0.7058 -0.4648 0.0076 0.1448 0.5622 0.7466 1.4722 1.4396 0.2229 -0.2744 -0.9805 -1.1101 -0.3890 -0.6052 0.9771 0.4775 0.0392 -0.7998 0.2911 -0.7357 -1.3247 0.6479 2.2448 0.0665 0.6727 -0.3651 -0.3213 0.9526 2.2680 0.4429 0.8606 0.3207 0.6774 0.4292 -1.6424 1.7903 1.6746 -1.7502 -0.3282 0.9163
2.3069 0.3740 0.2569 -0.8531 -0.0750 -1.1356 0.1274 0.0741 -1.0363 1.9951 1.5630 0.2225 0.4940 -0.3211 0.0842 1.7015 -0.5096 -1.5665 -1.5435 1.0063 -1.4622 -0.6547 -0.9872 -1.5457 0.5599 -0.6260 0.3016 0.0325 0.4075 0.5576 1.9094 1.4945 -0.0862 -0.5910 -1.2087 -1.3995 -0.4952 -0.9411 0.7512 0.3696 -0.2040 -1.0918 0.2984 -0.9466 -0.8218 0.7226 2.3276 -0.1579 0.7971 -0.2993 0.2383 1.0394 1.8191 -0.1284 0.9232 0.0850 1.2750 0.4756 -0.8294 1.9864 1.1931 -2.1466 -0.3801 0.9609
1.6024 0.0322 -0.0790 -1.1841 -0.1867 -1.3334 0.4287 -0.0513 -0.2786 1.9692 1.3331 -0.1455 1.2006 -0.1019 0.8883 1.8441 -0.7931 -1.9521 -1.8533 1.5059 -1.7292 -1.0377 -1.1715 -1.8346 0.4064 -0.8118 0.6568 -0.0729 0.1868 0.4263 2.3378 1.4853 -0.4313 -0.9572 -1.4128 -1.6834 -0.5605 -1.2539 0.4262 0.1383 -0.4566 -1.4203 0.3307 -1.1402 -0.2064 0.8119 2.2570 -0.4579 0.8786 -0.3402 0.8782 1.1405 1.2625 -0.7001 1.0346 -0.1556 1.9074 0.5435 0.1472 2.1268 0.5472 -2.4976 -0.3922 0.9837
0.7766 -0.3787 -0.4288 -1.5664 -0.3015 -1.5171 0.7584 -0.1301 0.5623 1.8909 1.1096 -0.4938 2.0476 0.2085 1.7011 1.9926 -1.1247 -2.3188 -2.1100 2.0744 -1.9979 -1.4528 -1.3304 -2.0815 0.2340 -1.0004 1.0374 -0.1424 -0.1035 0.3841 2.7567 1.4651 -0.8067 -1.3700 -1.5981 -1.9517 -0.5914 -1.5252 0.0145 -0.1953 -0.7204 -1.7698 0.3716 -1.2903 0.4712 0.9281 2.0299 -0.8222 0.8958 -0.4437 1.5482 1.2742 0.6586 -1.1477 1.1689 -0.3498 2.5313 0.6395 1.2019 2.2386 -0.1641 -2.7957 -0.3641 1.0184
-0.0577 -0.8210 -0.7836 -1.9826 -0.4293 -1.6539 1.0779 -0.1517 1.3931 1.8081 0.9025 -0.7994 2.8814 0.4777 2.4598 2.1563 -1.4913 -2.6524 -2.3118 2.5951 -2.2617 -1.8787 -1.4692 -2.2733 0.0432 -1.1590 1.3989 -0.1485 -0.4451 0.3904 3.1563 1.4939 -1.1969 -1.8080 -1.7667 -2.1907 -0.6034 -1.7418 -0.4420 -0.5934 -0.9899 -2.1094 0.4039 -1.3715 1.1451 1.0720 1.6363 -1.2210 0.8469 -0.5273 2.1830 1.4475 0.0894 -1.3835 1.2899 -0.4626 3.0995 0.7639 2.2277 2.3416 -0.8401 -3.0352 -0.3063 1.0834
-0.7867 -1.2391 -1.1317 -2.3927 -0.5739 -1.7113 1.3483 -0.1156 2.1411 1.7542 0.7158 -1.0467 3.5598 0.6441 3.1091 2.3287 -1.8636 -2.9345 -2.4612 2.9347 -2.5075 -2.2808 -1.5905 -2.4023 -0.1597 -1.2568 1.6982 -0.0771 -0.7975 0.3913 3.5135 1.6028 -1.5784 -2.2351 -1.9205 -2.3843 -0.6150 -1.8987 -0.8888 -1.0045 -1.2536 -2.3971 0.4119 -1.3695 1.7535 1.2311 1.0871 -1.6087 0.7422 -0.5156 2.7187 1.6536 -0.3720 -1.3912 1.3659 -0.4914 3.5643 0.9038 3.1281 2.4433 -1.4039 -3.2134 -0.2347 1.1832
-1.3332 -1.5785 -1.4582 -2.7445 -0.7363 -1.6707 1.5413 -0.0353 2.7784 1.7466 0.5492 -1.2261 4.0003 0.7172 3.6127 2.4918 -2.2051 -3.1477 -2.5633 2.9962 -2.7196 -2.6190 -1.6957 -2.4684 -0.3674 -1.2757 1.9036 0.0662 -1.1121 0.3827 3.7984 1.7792 -1.9250 -2.6105 -2.0638 -2.5180 -0.6401 -2.0011 -1.2765 -1.3785 -1.5001 -2.5915 0.3819 -1.2882 2.2548 1.3835 0.4365 -1.9320 0.5896 -0.3813 3.1104 1.8728 -0.6902 -1.2225 1.3807 -0.4621 3.8788 1.0364 3.8433 2.5403 -1.8169 -3.3317 -0.1627 1.3174
-1.6730 -1.8041 -1.7444 -2.9885 -0.9163 -1.5355 1.6433 0.0626 3.3038 1.7847 0.4019 -1.3313 4.1891 0.7571 3.9570 2.6257 -2.4812 -3.2793 -2.6243 2.7580 -2.8835 -2.8576 -1.7864 -2.4805 -0.5678 -1.2173 1.9996 0.2587 -1.3511 0.3966 3.9879 1.9871 -2.2109 -2.8985 -2.2004 -2.5826 -0.6857 -2.0612 -1.5700 -1.6873 -1.7195 -2.6647 0.3045 -1.1476 2.6289 1.5037 -0.2230 -2.1410 0.3931 -0.1531 3.3398 2.0773 -0.8711 -0.9611 1.3347 -0.4059 4.0065 1.1449 4.3529 2.6227 -2.0714 -3.3943 -0.0999 1.4817
-1.8149 -1.9074 -1.9674 -3.0915 -1.1107 -1.3291 1.6534 0.1435 3.7076 1.8490 0.2763 -1.3554 4.1454 0.8370 4.1464 2.7156 -2.6634 -3.3243 -2.6515 2.2711 -2.9854 -2.9729 -1.8656 -2.4548 -0.7412 -1.0988 1.9844 0.4690 -1.4953 0.4334 4.0729 2.1965 -2.4096 -3.0724 -2.3274 -2.5773 -0.7518 -2.0943 -1.7508 -1.9302 -1.8992 -2.6084 0.1780 -0.9770 2.8682 1.5680 -0.7913 -2.1997 0.1638 0.1105 3.4104 2.2377 -0.9394 -0.6797 1.2361 -0.3353 3.9365 1.2291 4.6593 2.6771 -2.1660 -3.4060 -0.0540 1.6618
-1.7675 -1.8944 -2.1030 -3.0417 -1.3111 -1.0864 1.5790 0.1755 3.9622 1.9112 0.1793 -1.2867 3.8764 0.9926 4.1926 2.7531 -2.7296 -3.2842 -2.6530 1.6160 -3.0127 -2.9555 -1.9369 -2.4108 -0.8663 -0.9387 1.8636 0.6651 -1.5375 0.4437 4.0537 2.3885 -2.4957 -3.1145 -2.4325 -2.5086 -0.8336 -2.1145 -1.8139 -2.1098 -2.0213 -2.4325 0.0093 -0.8069 2.9714 1.5595 -1.1979 -2.0921 -0.0724 0.3555 3.3365 2.3282 -0.9137 -0.4141 1.0909 -0.2412 3.6917 1.2942 4.7704 2.6891 -2.0828 -3.3709 -0.0306 1.8333
-1.5324 -1.7724 -2.1350 -2.8424 -1.5057 -0.8429 1.4329 0.1385 4.0445 1.9495 0.1171 -1.1094 3.3701 1.1978 4.1084 2.7350 -2.6653 -3.1653 -2.6342 0.8646 -2.9563 -2.8078 -2.0025 -2.3646 -0.9310 -0.7453 1.6464 0.8216 -1.4743 0.3926 3.9313 2.5389 -2.4532 -3.0154 -2.5007 -2.3886 -0.9236 -2.1326 -1.7618 -2.2018 -2.0690 -2.1579 -0.1904 -0.6648 2.9440 1.4716 -1.4242 -1.8235 -0.2842 0.5502 3.1353 2.3309 -0.8008 -0.1607 0.9013 -0.1075 3.3182 1.3313 4.6955 2.6485 -1.7894 -3.2934 -0.0314 1.9706
-1.1316 -1.5517 -2.0672 -2.5081 -1.6828 -0.6284 1.2326 0.0305 3.9626 1.9578 0.0883 -0.8175 2.6295 1.3914 3.9086 2.6634 -2.4668 -2.9769 -2.5960 0.0820 -2.8152 -2.5424 -2.0615 -2.3250 -0.9376 -0.5197 1.3464 0.9247 -1.3113 0.3188 3.7091 2.6126 -2.2865 -2.7769 -2.5223 -2.2319 -1.0124 -2.1547 -1.6005 -2.1584 -2.0375 -1.8123 -0.4101 -0.5730 2.8025 1.3095 -1.4988 -1.4188 -0.4518 0.6845 2.8260 2.2398 -0.6091 0.1016 0.6758 0.0737 2.8656 1.3149 4.4545 2.5534 -1.2711 -3.1792 -0.0526 2.0528
-0.6330 -1.2570 -1.9274 -2.0680 -1.8334 -0.4658 0.9990 -0.1347 3.7579 1.9410 0.0820 -0.4302 1.7172 1.5191 3.6154 2.5447 -2.1465 -2.7322 -2.5351 -0.6436 -2.6010 -2.1820 -2.1103 -2.2934 -0.9000 -0.2703 0.9866 0.9701 -1.0730 0.3009 3.4030 2.5825 -2.0229 -2.4161 -2.4963 -2.0543 -1.0903 -2.1822 -1.3434 -1.9471 -1.9391 -1.4306 -0.6394 -0.5456 2.5763 1.0895 -1.4716 -0.9225 -0.5749 0.7594 2.4355 2.0628 -0.3633 0.3797 0.4381 0.2954 2.3746 1.2256 4.0874 2.4116 -0.5682 -3.0354 -0.0868 2.0674
-0.1424 -0.9271 -1.7559 -1.5688 -1.9519 -0.3723 0.7539 -0.3346 3.4847 1.9068 0.0832 0.0074 0.7668 1.5578 3.2582 2.3874 -1.7340 -2.4484 -2.4459 -1.1892 -2.3357 -1.7606 -2.1449 -2.2684 -0.8345 -0.0211 0.6010 0.9564 -0.8005 0.3697 3.0384 2.4506 -1.7040 -1.9663 -2.4260 -1.8702 -1.1466 -2.2104 -1.0187 -1.5816 -1.7975 -1.0530 -0.8651 -0.5867 2.3019 0.8366 -1.3893 -0.3939 -0.6695 0.7784 2.0000 1.8185 -0.1056 0.6504 0.2210 0.5409 1.8789 1.0715 3.6506 2.2372 0.2174 -2.8683 -0.1238 2.0137
0.2300 -0.6055 -1.5874 -1.0657 -2.0349 -0.3575 0.5164 -0.5448 3.1841 1.8642 0.0795 0.4404 -0.0606 1.5237 2.8632 2.1998 -1.2703 -2.1449 -2.3217 -1.4226 -2.0453 -1.3190 -2.1611 -2.2488 -0.7530 0.1960 0.2295 0.8842 -0.5371 0.4799 2.6338 2.2497 -1.3709 -1.4709 -2.3135 -1.6913 -1.1718 -2.2278 -0.6749 -1.1156 -1.6366 -0.7170 -1.0710 -0.6881 2.0130 0.5810 -1.2908 0.1077 -0.7553 0.7480 1.5598 1.5329 0.1146 0.8722 0.0516 0.7905 1.4091 0.8866 3.1968 2.0495 0.9572 -2.6810 -0.1508 1.9086
0.4066 -0.3263 -1.4382 -0.6077 -2.0778 -0.4183 0.3023 -0.7417 2.8717 1.8294 0.0617 0.8181 -0.6478 1.4646 2.4435 1.9914 -0.7988 -1.8403 -2.1558 -1.2501 -1.7521 -0.8983 -2.1534 -2.2336 -0.6621 0.3589 -0.0939 0.7608 -0.3133 0.5740 2.1950 2.0260 -1.0545 -0.9745 -2.1574 -1.5243 -1.1590 -2.2160 -0.3797 -0.6111 -1.4726 -0.4461 -1.2408 -0.8287 1.7325 0.3547 -1.2238 0.5373 -0.8431 0.6808 1.1478 1.2346 0.2526 1.0130 -0.0591 1.0232 0.9882 0.7116 2.7544 1.8714 1.5448 -2.4720 -0.1525 1.7844
0.3681 -0.1079 -1.3075 -0.2270 -2.0723 -0.5370 0.1241 -0.9040 2.5451 1.8196 0.0234 1.1027 -0.9650 1.4230 2.0039 1.7746 -0.3566 -1.5480 -1.9432 -0.6628 -1.4696 -0.5314 -2.1117 -2.2179 -0.5698 0.4628 -0.3477 0.6027 -0.1396 0.6540 1.7316 1.8192 -0.7740 -0.5153 -1.9555 -1.3721 -1.1045 -2.1556 -0.2029 -0.1112 -1.3113 -0.2473 -1.3607 -0.9798 1.4706 0.1830 -1.2548 0.8696 -0.9259 0.5940 0.7847 0.9506 0.2817 1.0637 -0.1167 1.2186 0.6236 0.5777 2.3243 1.7228 1.9234 -2.2378 -0.1168 1.6740
0.1613 0.0470 -1.1885 0.0642 -2.0080 -0.6834 -0.0084 -1.0171 2.1973 1.8326 -0.0373 1.2751 -1.0578 1.3937 1.5548 1.5621 0.0304 -1.2745 -1.6848 0.2452 -1.2019 -0.2367 -2.0229 -2.1913 -0.4900 0.5166 -0.5228 0.4305 -0.0093 0.7641 1.2754 1.6546 -0.5388 -0.1190 -1.7079 -1.2336 -1.0077 -2.0358 -0.1865 0.3671 -1.1511 -0.1137 -1.4209 -1.1131 1.2273 0.0727 -1.4434 1.0977 -0.9828 0.5032 0.4805 0.6978 0.2059 1.0311 -0.1359 1.3665 0.3092 0.4999 1.8943 1.6070 2.0861 -1.9775 -0.0436 1.5880
-0.1200 0.1490 -1.0793 0.2745 -1.8791 -0.8221 -0.0896 -1.0795 1.8270 1.8293 -0.1149 1.3434 -0.9990 1.3271 1.1217 1.3603 0.3492 -1.0217 -1.3917 1.2989 -0.9490 -0.0168 -1.8752 -2.1392 -0.4368 0.5345 -0.6168 0.2635 0.0950 0.9128 0.8761 1.5412 -0.3527 0.2033 -1.4202 -1.1054 -0.8728 -1.8617 -0.3170 0.8209 -0.9901 -0.0315 -1.4155 -1.2074 0.9970 0.0055 -1.7915 1.2320 -0.9929 0.4228 0.2393 0.4776 0.0601 0.9275 -0.1328 1.4763 0.0407 0.4760 1.4582 1.5006 2.0620 -1.6949 0.0492 1.5020
-0.3799 0.2213 -0.9849 0.4265 -1.6893 -0.9201 -0.1201 -1.1038 1.4458 1.7413 -0.1973 1.3451 -0.8467 1.1796 0.7406 1.1643 0.5960 -0.7906 -1.0845 2.2984 -0.7130 0.1377 -1.6657 -2.0472 -0.4105 0.5323 -0.6313 0.1161 0.1977 1.0470 0.5803 1.4681 -0.2152 0.4489 -1.1041 -0.9825 -0.7108 -1.6526 -0.5226 1.2430 -0.8329 0.0152 -1.3443 -1.2506 0.7739 -0.0558 -2.2136 1.2973 -0.9487 0.3748 0.0623 0.2776 -0.1047 0.7723 -0.1222 1.5686 -0.1712 0.4874 1.0281 1.3580 1.8958 -1.3990 0.1308 1.3692
-0.5608 0.2927 -0.9094 0.5408 -1.4520 -0.9520 -0.1073 -1.1096 1.0755 1.5060 -0.2705 1.3327 -0.6413 0.9586 0.4447 0.9606 0.7709 -0.5828 -0.7871 3.0790 -0.5005 0.2392 -1.4032 -1.9043 -0.3957 0.5271 -0.5742 -0.0026 0.3264 1.1162 0.4097 1.4040 -0.1219 0.6152 -0.7762 -0.8596 -0.5387 -1.4314 -0.7023 1.6107 -0.6894 0.0404 -1.2134 -1.2362 0.5553 -0.1489 -2.5632 1.3200 -0.8554 0.3902 -0.0526 0.0805 -0.2438 0.6008 -0.1161 1.6558 -0.3070 0.5104 0.6320 1.1323 1.6221 -1.1010 0.1712 1.1498
-0.6500 0.3833 -0.8453 0.6232 -1.1849 -0.9005 -0.0668 -1.1137 0.7339 1.1044 -0.3215 1.3476 -0.4305 0.7151 0.2487 0.7372 0.8761 -0.3983 -0.5198 3.5423 -0.3193 0.2986 -1.1061 -1.7045 -0.3736 0.5376 -0.4643 -0.0874 0.5023 1.1409 0.3512 1.3132 -0.0626 0.6977 -0.4549 -0.7314 -0.3781 -1.2157 -0.7692 1.8886 -0.5687 0.0566 -1.0364 -1.1605 0.3395 -0.2943 -2.7009 1.3167 -0.7213 0.4958 -0.1143 -0.1253 -0.3344 0.4623 -0.1235 1.7359 -0.3583 0.5330 0.2978 0.8006 1.2564 -0.8107 0.1518 0.8354
-0.6554 0.4969 -0.7711 0.6699 -0.9052 -0.7559 -0.0215 -1.1221 0.4179 0.5691 -0.3387 1.4040 -0.2791 0.4967 0.1428 0.4926 0.9188 -0.2327 -0.2954 3.6528 -0.1728 0.3266 -0.7976 -1.4487 -0.3389 0.5827 -0.3314 -0.1346 0.7316 1.1864 0.3646 1.1792 -0.0212 0.6996 -0.1567 -0.5910 -0.2517 -1.0149 -0.6836 2.0441 -0.4709 0.0793 -0.8323 -1.0223 0.1190 -0.4911 -2.5544 1.2987 -0.5513 0.6961 -0.1405 -0.3419 -0.3757 0.4074 -0.1494 1.8059 -0.3417 0.5637 0.0356 0.3737 0.8188 -0.5344 0.0662 0.4464
-0.5866 0.6241 -0.6595 0.6837 -0.6280 -0.5168 0.0032 -1.1317 0.1077 -0.0388 -0.3115 1.4890 -0.2447 0.3122 0.1021 0.2357 0.9149 -0.0785 -0.1191 3.4218 -0.0574 0.3382 -0.5014 -1.1459 -0.3002 0.6775 -0.2067 -0.1402 1.0036 1.2777 0.4038 1.0111 0.0226 0.6404 0.1062 -0.4306 -0.1792 -0.8344 -0.4591 2.0622 -0.3867 0.1285 -0.6227 -0.8252 -0.1173 -0.7262 -2.1369 1.2844 -0.3496 0.9671 -0.1521 -0.5648 -0.3756 0.4672 -0.1943 1.8728 -0.2934 0.6161 -0.1641 -0.1122 0.3665 -0.2776 -0.0848 0.0123
-0.4563 0.7466 -0.4897 0.6819 -0.3683 -0.1956 -0.0109 -1.1358 -0.2080 -0.6518 -0.2352 1.5736 -0.3445 0.1396 0.1020 -0.0193 0.8842 0.0696 0.0084 2.9000 0.0340 0.3522 -0.2396 -0.8126 -0.2691 0.8247 -0.1132 -0.1022 1.2921 1.3643 0.4335 0.8285 0.0856 0.5535 0.3251 -0.2451 -0.1717 -0.6786 -0.1459 1.9530 -0.3042 0.2219 -0.4275 -0.5807 -0.3739 -0.9839 -1.5225 1.2966 -0.1284 1.2678 -0.1650 -0.7867 -0.3403 0.6353 -0.2568 1.9462 -0.2476 0.6848 -0.3178 -0.6107 -0.0108 -0.0488 -0.2929 -0.4354
-0.2908 0.8425 -0.2553 0.6872 -0.1422 0.1796 -0.0685 -1.1312 -0.5133 -1.2073 -0.1167 1.6281 -0.5433 -0.0426 0.1254 -0.2593 0.8436 0.2103 0.0893 2.1735 0.1075 0.3836 -0.0322 -0.4701 -0.2497 1.0086 -0.0615 -0.0255 1.5597 1.3854 0.4380 0.6451 0.1742 0.4734 0.4937 -0.0365 -0.2298 -0.5509 0.1944 1.7523 -0.2168 0.3659 -0.2624 -0.3079 -0.6402 -1.2502 -0.8074 1.3408 0.0899 1.5565 -0.1859 -1.0005 -0.2737 0.8651 -0.3382 2.0240 -0.2208 0.7391 -0.4359 -1.0759 -0.2366 0.1400 -0.5391 -0.8536
-0.1301 0.8946 0.0378 0.7139 0.0378 0.5704 -0.1603 -1.1213 -0.7717 -1.6602 0.0270 1.6365 -0.7643 -0.2332 0.1614 -0.4787 0.8040 0.3373 0.1256 1.3498 0.1690 0.4385 0.1066 -0.1404 -0.2373 1.1980 -0.0503 0.0754 1.7719 1.3475 0.4212 0.4639 0.2859 0.4266 0.6099 0.1854 -0.3436 -0.4518 0.5117 1.5118 -0.1219 0.5536 -0.1367 -0.0311 -0.8925 -1.5147 -0.0800 1.3908 0.2788 1.8042 -0.2134 -1.2009 -0.1824 1.0947 -0.4406 2.0915 -0.2112 0.7432 -0.5196 -1.4745 -0.2905 0.2789 -0.7957 -1.1945
-0.0193 0.8977 0.3744 0.7635 0.1669 0.9398 -0.2678 -1.1134 -0.9439 -1.9939 0.1732 1.6022 -0.9230 -0.4071 0.2025 -0.6814 0.7723 0.4449 0.1199 0.5328 0.2271 0.5158 0.1724 0.1585 -0.2211 1.3602 -0.0690 0.1791 1.9102 1.3089 0.3930 0.2790 0.4146 0.4295 0.6779 0.4068 -0.4945 -0.3772 0.7766 1.2787 -0.0186 0.7686 -0.0529 0.2254 -1.1030 -1.7707 0.5918 1.3992 0.4168 1.9952 -0.2406 -1.3857 -0.0837 1.2818 -0.5594 2.1305 -0.2065 0.6810 -0.5619 -1.7926 -0.2091 0.3657 -1.0332 -1.4268
0.0063 0.8575 0.7285 0.8290 0.2476 1.2593 -0.3696 -1.1122 -1.0017 -2.2139 0.2925 1.5406 -0.9726 -0.5326 0.2458 -0.8768 0.7527 0.5324 0.0784 -0.1991 0.2927 0.6116 0.1732 0.4144 -0.1940 1.4751 -0.1036 0.2642 1.9732 1.2932 0.3463 0.0828 0.5527 0.4880 0.7092 0.6156 -0.6577 -0.3187 0.9756 1.0749 0.0925 0.9908 -0.0079 0.4423 -1.2472 -2.0099 1.1581 1.3268 0.4907 2.1192 -0.2588 -1.5534 -0.0113 1.4166 -0.6807 2.1231 -0.1934 0.5625 -0.5485 -2.0329 -0.0496 0.4061 -1.2252 -1.5449
